sex,dataset,modality,organ,side,organ_id,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
male,https://entity.api.hubmapconsortium.org/entities/4608ccb9df2505ed8f3ffe02451b4a19,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4608ccb9df2505ed8f3ffe02451b4a19,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4608ccb9df2505ed8f3ffe02451b4a19,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4608ccb9df2505ed8f3ffe02451b4a19,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4663b54020087bba991db5605e32af25,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,41,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4663b54020087bba991db5605e32af25,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,41,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4663b54020087bba991db5605e32af25,sc_bulk,kidney,,http://purl.obolibrary.org/obo/UBERON_0002113,41,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4663b54020087bba991db5605e32af25,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,41,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,kidney,,http://purl.obolibrary.org/obo/UBERON_0002113,32,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_0001223,32,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_0011143,32,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_0001008,32,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_8450002,32,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_0000467,32,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_0000056,32,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_0036295,32,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/47015df8ab7615a9ce26098d88196dde,sc_bulk,ureter,left,http://purl.obolibrary.org/obo/UBERON_0013702,32,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4734034ae3026f586bab5269085ba0e6,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,44,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4734034ae3026f586bab5269085ba0e6,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,44,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4734034ae3026f586bab5269085ba0e6,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,44,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4734034ae3026f586bab5269085ba0e6,sc_bulk,kidney,,http://purl.obolibrary.org/obo/UBERON_0002113,44,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4839e7564bc7676e781b8f3f9bfbf35b,spatial,small intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
female,https://entity.api.hubmapconsortium.org/entities/4839e7564bc7676e781b8f3f9bfbf35b,spatial,small intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
female,https://entity.api.hubmapconsortium.org/entities/4839e7564bc7676e781b8f3f9bfbf35b,spatial,small intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
female,https://entity.api.hubmapconsortium.org/entities/4839e7564bc7676e781b8f3f9bfbf35b,spatial,small intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
female,https://entity.api.hubmapconsortium.org/entities/4839e7564bc7676e781b8f3f9bfbf35b,spatial,small intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
female,https://entity.api.hubmapconsortium.org/entities/4839e7564bc7676e781b8f3f9bfbf35b,spatial,small intestine,,http://purl.obolibrary.org/obo/UBERON_0002108,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001255,13,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001255,13,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0013702,13,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001556,13,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001008,13,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_8450002,13,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0000467,13,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,119,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,119,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,119,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,119,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,119,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,119,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,119,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,48,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,48,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,48,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,48,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,48,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,48,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,48,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,48,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0013702,9,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001556,9,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001008,9,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_8450002,9,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0000467,9,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001255,9,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,sc_bulk,urinary bladder,,http://purl.obolibrary.org/obo/UBERON_0001255,9,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b5dc6d04aa30a6eb0b224a7ab7d03b3,sc_bulk,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,43,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b5dc6d04aa30a6eb0b224a7ab7d03b3,sc_bulk,kidney,,http://purl.obolibrary.org/obo/UBERON_0002113,43,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b5dc6d04aa30a6eb0b224a7ab7d03b3,sc_bulk,kidney,left,http://purl.obolibrary.org/obo/UBERON_0002113,43,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b5dc6d04aa30a6eb0b224a7ab7d03b3,sc_bulk,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,43,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b62d9d2c248323ce029859f953fdc57,sc_bulk,kidney,,http://purl.obolibrary.org/obo/UBERON_0002113,36,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b62d9d2c248323ce029859f953fdc57,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,36,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b62d9d2c248323ce029859f953fdc57,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,36,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4b62d9d2c248323ce029859f953fdc57,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,36,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,50,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,50,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,50,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,50,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,50,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,50,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,sc_bulk,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,24,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,sc_bulk,heart,,http://purl.obolibrary.org/obo/UBERON_0004535,24,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,sc_bulk,heart,,http://purl.obolibrary.org/obo/UBERON_0001009,24,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,sc_bulk,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,24,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,sc_bulk,heart,,http://purl.obolibrary.org/obo/UBERON_0000467,24,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,sc_bulk,heart,,http://purl.obolibrary.org/obo/UBERON_0013702,24,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,sc_bulk,heart,,http://purl.obolibrary.org/obo/UBERON_0015410,24,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0002108,118,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,118,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,118,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0002108,118,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,118,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,118,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,118,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e372aa4f8cfce62f2663c5ef810409a,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,44,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e372aa4f8cfce62f2663c5ef810409a,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,44,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e372aa4f8cfce62f2663c5ef810409a,sc_bulk,kidney,,http://purl.obolibrary.org/obo/UBERON_0002113,44,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e372aa4f8cfce62f2663c5ef810409a,sc_bulk,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,44,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,49,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,49,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,49,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,49,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,49,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,49,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,49,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,sc_bulk,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,49,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,118,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,118,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,118,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,118,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,118,true,true,false,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,118,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,sc_bulk,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,118,true,true,true,false,true,HuBMAP,,,
male,https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
male,https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,spatial,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,25,true,true,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05915-x,
female,https://entity.api.hubmapconsortium.org/entities/4fd71a24a7a81141700b26e9a9890172,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0002108,115,true,true,false,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4fd71a24a7a81141700b26e9a9890172,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,115,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4fd71a24a7a81141700b26e9a9890172,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,115,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4fd71a24a7a81141700b26e9a9890172,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0002108,115,true,true,true,false,true,HuBMAP,,,
female,https://entity.api.hubmapconsortium.org/entities/4fd71a24a7a81141700b26e9a9890172,sc_bulk,small intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,115,true,true,true,false,true,HuBMAP,,,
