dataset,reported_organ,sex,tool,modality,atlas_dataset,atlas_dataset_tool,similarity
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.1875989024123774
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.24322158812513545
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.12158055674486044
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.11158169669914471
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/ed630484e46ea49b319c0e1f92140059,azimuth,0.46844816052561083
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/ed630484e46ea49b319c0e1f92140059,azimuth,0.6329097103044363
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/ed630484e46ea49b319c0e1f92140059,celltypist,0.5000734830231447
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.3996403363347771
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/ed630484e46ea49b319c0e1f92140059,azimuth,0.533686427914502
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.6237193406660096
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,azimuth,0.13036045564579424
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.1993350517341632
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.1582135404973584
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.11273927150690707
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.47041636376798296
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/ed630484e46ea49b319c0e1f92140059,celltypist,0.5483147170761384
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.5920456914310013
https://api.cellxgene.cziscience.com/dp/v1/collections/120e86b4-1195-48c5-845b-b98054105eec#TxK4$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.1554247803668306
https://api.cellxgene.cziscience.com/dp/v1/collections/120e86b4-1195-48c5-845b-b98054105eec#TxK4$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.2481763376286939
https://api.cellxgene.cziscience.com/dp/v1/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952#pt04$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.12358596142625021
https://api.cellxgene.cziscience.com/dp/v1/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952#pt04$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.13605645861653565
https://api.cellxgene.cziscience.com/dp/v1/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952#pt04$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,popv,0.1489552487779476
https://api.cellxgene.cziscience.com/dp/v1/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952#pt21$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,popv,0.17789994728621858
https://api.cellxgene.cziscience.com/dp/v1/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952#pt21$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.11773277196791251
https://api.cellxgene.cziscience.com/dp/v1/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952#pt21$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.15466295704359162
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.21328930937600382
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,azimuth,0.12146755242128016
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.11429599928012522
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.12193753064541736
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.18479219489385978
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.10015773530957917
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.10468792308467718
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.2193573722764067
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.19474919236284435
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.10282801196698352
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.1921059794242207
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,azimuth,0.23437844097764637
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.3022600328935492
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,azimuth,0.9639614295174785
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.15390891959587377
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.1035385873318202
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.20155577405057384
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,azimuth,0.961454799153187
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.1528998392049539
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.1042661717558071
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.20162708370496074
https://api.cellxgene.cziscience.com/dp/v1/collections/44531dd9-1388-4416-a117-af0a99de2294#C58$caudate%20lobe%20of%20liver,http://purl.obolibrary.org/obo/UBERON_0002107,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.5441950431440652
https://api.cellxgene.cziscience.com/dp/v1/collections/44531dd9-1388-4416-a117-af0a99de2294#C58$caudate%20lobe%20of%20liver,http://purl.obolibrary.org/obo/UBERON_0002107,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.8250602417413454
https://api.cellxgene.cziscience.com/dp/v1/collections/59cd85c5-3b22-4035-b628-2a20810ad54b#unknown$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.14003601331637397
https://api.cellxgene.cziscience.com/dp/v1/collections/64b24fda-6591-4ce1-89e7-33eb6c43ad7b#Donor%202$ascending%20colon,http://purl.obolibrary.org/obo/UBERON_0000059,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.7670903077980464
https://api.cellxgene.cziscience.com/dp/v1/collections/64b24fda-6591-4ce1-89e7-33eb6c43ad7b#Donor%202$descending%20colon,http://purl.obolibrary.org/obo/UBERON_0000059,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.8791930696247996
https://api.cellxgene.cziscience.com/dp/v1/collections/6d203948-a779-4b69-9b3f-1ee1dadc3980#subject_3$dermis,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.19423490092390983
https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H02$liver,http://purl.obolibrary.org/obo/UBERON_0002107,Male,celltypist,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.2971309999121504
https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H02$liver,http://purl.obolibrary.org/obo/UBERON_0002107,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.21060925142934397
https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H02$liver,http://purl.obolibrary.org/obo/UBERON_0002107,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.19047716212749502
https://api.cellxgene.cziscience.com/dp/v1/collections/74e10dc4-cbb2-4605-a189-8a1cd8e44d8c#H02$liver,http://purl.obolibrary.org/obo/UBERON_0002107,Male,celltypist,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.17154696748584733
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,popv,0.6816758993171256
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.2566563318449395
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.2951219162186639
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.12193824206488912
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,azimuth,0.9745412435287683
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,popv,0.29652052273729035
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.34879233802827786
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.11809288071196297
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,popv,0.3510150261697498
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,celltypist,0.4106207252666915
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,azimuth,0.48629704491931
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,azimuth,0.8028604378080031
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,popv,0.6871422869332492
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,celltypist,0.5222846109622021
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.16749388412296143
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/032d7b6b0b4c3c66772c7dbee2fe9606,popv,0.21259948684624003
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.2199005278221335
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,popv,0.11714796012617065
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.2581473225308643
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/21043afd6be7ec258f8a9fa1577c41b5,popv,0.43250987262350943
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.2785781985243536
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,popv,0.18143971305044934
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,celltypist,0.25373755988407076
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.12509556043589118
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/d0f164331f53f745cfa3e67bf3feb22d,celltypist,0.12323468575022055
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.sennetconsortium.org/entities/dfcaf1bf0bf4a73bfbd37aa1565a0b70,popv,0.12787091509811227
