organ_id,organ,extraction_site,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,kidney cortex collecting duct principal cell,850,0.008421845275840202
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,627,0.006212349397590361
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,"Descending Vasa Recta Endothelial ",581,0.005756578947368421
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,553,0.005479153455928979
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,509,0.005043199112238428
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,"Peritubular Capilary Endothelial ",495,0.004904486366518706
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,453,0.004488348129359544
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,164,0.001624920735573874
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,alternatively activated macrophage,151,0.001496116043119848
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,146,0.001446575776791376
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,137,0.001357403297400127
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030010,epithelial cell of proximal tubule segment 2,128,0.001268230818008878
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,renal beta-intercalated cell,123,0.001218690551680406
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,79,7.827362079898542E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,vasa recta ascending limb cell,72,7.133798351299937E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,glomerular capillary endothelial cell,41,4.062301838934686E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,35,3.467818642993025E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,conventional dendritic cell,35,3.467818642993025E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,mesangial cell,22,2.179771718452758E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,16,1.585288522511097E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,14,1.38712745719721E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030017,epithelial cell of late distal convoluted tubule,12,1.188966391883323E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,kidney granular cell,8,7.926442612555485E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,7,6.935637285986049E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,6,5.944831959416614E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,4,3.963221306277743E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,3,2.972415979708307E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,kidney outer medulla collecting duct intercalated cell,3,2.972415979708307E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,2,1.981610653138871E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,447930,0.2381953879655307
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,epithelial cell of proximal tubule segment 1,240947,0.1281281989242309
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,kidney inner medulla collecting duct principal cell,188603,0.1002932707263702
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,epithelial cell of proximal tubule segment 3,139355,0.07410470004227565
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,epithelial cell of early distal convoluted tubule,113525,0.06036910101754041
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,kidney connecting tubule epithelial cell,101526,0.05398840211325089
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,kidney loop of Henle thin ascending limb epithelial cell,100799,0.0536018058882806
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,87222,0.04638197515042422
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,kidney loop of Henle short descending thin limb epithelial cell,64142,0.03410874148836888
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,63817,0.03393591649096125
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,39641,0.02107986376072512
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,macula densa epithelial cell,39205,0.02084801237958751
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,kidney cortex collecting duct principal cell,36201,0.01925057763431826
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,"Descending Vasa Recta Endothelial ",25886,0.01376537810121164
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,20959,0.01114535114051204
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,19838,0.01054923784176143
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,18334,0.009749456930681223
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,renal beta-intercalated cell,16168,0.008597644794112251
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,"Peritubular Capilary Endothelial ",16133,0.008579032871314507
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,glomerular capillary endothelial cell,12123,0.00644663828791581
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,12011,0.006387080134963028
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,vasa recta ascending limb cell,11567,0.006150974600043073
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,kidney outer medulla collecting duct intercalated cell,10193,0.005420323687925914
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,kidney cortex collecting duct intercalated cell,8272,0.004398795010941152
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,conventional dendritic cell,7789,0.004141950476332281
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,7318,0.003891487172396923
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,kidney outer medulla collecting duct principal cell,6211,0.003302818642765413
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,4965,0.002640234191165718
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,alternatively activated macrophage,4814,0.002559937038524021
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030017,epithelial cell of late distal convoluted tubule,4468,0.00237594488743775
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,3504,0.001863319356665594
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,mesangial cell,2391,0.001271460211697328
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,1208,6.423772211335725E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,papillary tips cell,599,3.185297644528228E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030010,epithelial cell of proximal tubule segment 2,566,3.009813801006639E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030020,kidney connecting tubule alpha-intercalated cell,489,2.600351499456266E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,302,1.605943052833931E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,300,1.595307668378077E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,257,1.36664690257722E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,223,1.185845366827704E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,200,1.063538445585385E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,192,1.020996907761969E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,kidney granular cell,137,7.285238352259886E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,97,5.158161461089117E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,71,3.775561481828116E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001058,"plasmacytoid dendritic cell, human",7,3.722384559548847E-6
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033078,cycling mononuclear phagocyte,6,3.190615336756155E-6
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,4,2.12707689117077E-6
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,1045,0.3093546477205447
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived M��,704,0.2084073416222617
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,379,0.1121965660153937
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002145,multiciliated columnar cell of tracheobronchial tree,176,0.05210183540556542
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial M�� perivascular,174,0.05150976909413854
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",159,0.04706927175843695
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,142,0.04203670811130847
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,123,0.03641207815275311
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,98,0.02901124925991711
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",71,0.02101835405565423
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocytes,Non-classical monocytes,65,0.0192421551213736
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_alveolar-m-proliferating,Alveolar M�� proliferating,59,0.01746595618709295
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_transitional-club-at2,Transitional Club-AT2,48,0.01420959147424512
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,23,0.006808762581409118
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,22,0.006512729425695678
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,14,0.004144464179988159
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005012,multiciliated epithelial cell,13,0.003848431024274719
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,12,0.003552397868561279
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,11,0.003256364712847839
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,6,0.001776198934280639
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,6,0.001776198934280639
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,6,0.001776198934280639
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,4,0.00118413262285376
