dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
https://api.cellxgene.cziscience.com/dp/v1/collections/35d0b748-3eed-43a5-a1c4-1dade5ec5ca0#Control_Participant3$nasopharynx,Lung,32,false,true,false,true,false,CxG,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,https://doi.org/10.1016/j.cell.2021.07.023,Carly G.K. Ziegler
https://api.cellxgene.cziscience.com/dp/v1/collections/35d0b748-3eed-43a5-a1c4-1dade5ec5ca0#Control_Participant4$nasopharynx,Lung,4,false,true,false,true,false,CxG,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,https://doi.org/10.1016/j.cell.2021.07.023,Carly G.K. Ziegler
https://api.cellxgene.cziscience.com/dp/v1/collections/35d0b748-3eed-43a5-a1c4-1dade5ec5ca0#Control_Participant5$nasopharynx,Lung,11,false,true,false,true,false,CxG,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,https://doi.org/10.1016/j.cell.2021.07.023,Carly G.K. Ziegler
https://api.cellxgene.cziscience.com/dp/v1/collections/35d0b748-3eed-43a5-a1c4-1dade5ec5ca0#Control_Participant6$nasopharynx,Lung,14,false,true,false,true,false,CxG,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,https://doi.org/10.1016/j.cell.2021.07.023,Carly G.K. Ziegler
https://api.cellxgene.cziscience.com/dp/v1/collections/35d0b748-3eed-43a5-a1c4-1dade5ec5ca0#Control_Participant7$nasopharynx,Lung,5,false,true,false,true,false,CxG,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,https://doi.org/10.1016/j.cell.2021.07.023,Carly G.K. Ziegler
https://api.cellxgene.cziscience.com/dp/v1/collections/35d0b748-3eed-43a5-a1c4-1dade5ec5ca0#Control_Participant8$nasopharynx,Lung,14,false,true,false,true,false,CxG,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,https://doi.org/10.1016/j.cell.2021.07.023,Carly G.K. Ziegler
https://api.cellxgene.cziscience.com/dp/v1/collections/35d0b748-3eed-43a5-a1c4-1dade5ec5ca0#Control_Participant9$nasopharynx,Lung,4,false,true,false,true,false,CxG,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,https://doi.org/10.1016/j.cell.2021.07.023,Carly G.K. Ziegler
https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor11$lung,Lung,22,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor13$lung,Lung,48,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor23$pleura,Lung,32,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor38$lung,Lung,35,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor41$lung,Lung,34,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor42$lung,Lung,49,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
https://api.cellxgene.cziscience.com/dp/v1/collections/3a2af25b-2338-4266-aad3-aa8d07473f50#BCP2$tonsil,Lung,15,false,true,false,true,false,CxG,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,https://doi.org/10.1126/sciimmunol.abe6291,Hamish W. King
https://api.cellxgene.cziscience.com/dp/v1/collections/3a2af25b-2338-4266-aad3-aa8d07473f50#BCP3$tonsil,Lung,8,false,true,false,true,false,CxG,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,https://doi.org/10.1126/sciimmunol.abe6291,Hamish W. King
https://api.cellxgene.cziscience.com/dp/v1/collections/3a2af25b-2338-4266-aad3-aa8d07473f50#BCP4$tonsil,Lung,10,false,true,false,true,false,CxG,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,https://doi.org/10.1126/sciimmunol.abe6291,Hamish W. King
https://api.cellxgene.cziscience.com/dp/v1/collections/3a2af25b-2338-4266-aad3-aa8d07473f50#BCP5$tonsil,Lung,15,false,true,false,true,false,CxG,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,https://doi.org/10.1126/sciimmunol.abe6291,Hamish W. King
https://api.cellxgene.cziscience.com/dp/v1/collections/3a2af25b-2338-4266-aad3-aa8d07473f50#BCP6$tonsil,Lung,12,false,true,false,true,false,CxG,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,https://doi.org/10.1126/sciimmunol.abe6291,Hamish W. King
https://api.cellxgene.cziscience.com/dp/v1/collections/3a2af25b-2338-4266-aad3-aa8d07473f50#BCP8$tonsil,Lung,12,false,true,false,true,false,CxG,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,https://doi.org/10.1126/sciimmunol.abe6291,Hamish W. King
https://api.cellxgene.cziscience.com/dp/v1/collections/3a2af25b-2338-4266-aad3-aa8d07473f50#BCP9$tonsil,Lung,11,false,true,false,true,false,CxG,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,https://doi.org/10.1126/sciimmunol.abe6291,Hamish W. King
https://api.cellxgene.cziscience.com/dp/v1/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91#343B$lung%20parenchyma,Lung,49,false,true,false,true,false,CxG,"scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation",https://doi.org/10.1186/s13059-019-1906-x,E. Madissoon
https://api.cellxgene.cziscience.com/dp/v1/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91#356C$lung%20parenchyma,Lung,32,false,true,false,true,false,CxG,"scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation",https://doi.org/10.1186/s13059-019-1906-x,E. Madissoon
https://api.cellxgene.cziscience.com/dp/v1/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91#367C$lung%20parenchyma,Lung,32,false,true,false,true,false,CxG,"scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation",https://doi.org/10.1186/s13059-019-1906-x,E. Madissoon
https://api.cellxgene.cziscience.com/dp/v1/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91#368C$lung%20parenchyma,Lung,32,false,true,false,true,false,CxG,"scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation",https://doi.org/10.1186/s13059-019-1906-x,E. Madissoon
https://api.cellxgene.cziscience.com/dp/v1/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91#390C$lung%20parenchyma,Lung,34,false,true,false,true,false,CxG,"scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation",https://doi.org/10.1186/s13059-019-1906-x,E. Madissoon
https://api.cellxgene.cziscience.com/dp/v1/collections/5d445965-6f1a-4b68-ba3a-b8f765155d3a#1$lung,Lung,58,false,true,false,true,false,CxG,A molecular cell atlas of the human lung from single cell RNA sequencing,https://doi.org/10.1038/s41586-020-2922-4,Kyle J. Travaglini
https://api.cellxgene.cziscience.com/dp/v1/collections/5d445965-6f1a-4b68-ba3a-b8f765155d3a#2$lung,Lung,33,false,true,false,true,false,CxG,A molecular cell atlas of the human lung from single cell RNA sequencing,https://doi.org/10.1038/s41586-020-2922-4,Kyle J. Travaglini
https://api.cellxgene.cziscience.com/dp/v1/collections/5d445965-6f1a-4b68-ba3a-b8f765155d3a#3$lung,Lung,35,false,true,false,true,false,CxG,A molecular cell atlas of the human lung from single cell RNA sequencing,https://doi.org/10.1038/s41586-020-2922-4,Kyle J. Travaglini
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1038$lung,Lung,14,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1057$lung,Lung,29,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1061$lung,Lung,37,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1066$lung,Lung,30,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1108$lung,Lung,18,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1128$lung,Lung,25,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1134$lung,Lung,50,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1135$lung,Lung,29,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1137$lung,Lung,34,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1144$lung,Lung,22,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1145$lung,Lung,33,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1170$lung,Lung,32,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1181$lung,Lung,25,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1195$lung,Lung,35,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1229$lung,Lung,21,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1262$lung,Lung,34,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1271$lung,Lung,20,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU1311$lung,Lung,42,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU426$lung,Lung,34,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU653$lung,Lung,20,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU661$lung,Lung,22,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU675$lung,Lung,48,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU676$lung,Lung,30,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU682$lung,Lung,31,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU684$lung,Lung,22,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62e8f058-9c37-48bc-9200-e767f318a8ec#RU685$lung,Lung,27,false,true,false,true,false,CxG,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,https://doi.org/10.1016/j.ccell.2021.09.008,Joseph M. Chan
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#637C$lung,Lung,6,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#640C$lung,Lung,17,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A29$lung,Lung,27,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A31$lung,Lung,14,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A35$lung,Lung,7,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A36$lung,Lung,29,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A37$lung,Lung,10,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A52$lung,Lung,13,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#D496$lung,Lung,37,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#D503$lung,Lung,15,false,true,false,true,false,CxG,Cross-tissue immune cell analysis reveals tissue-specific features in humans,https://doi.org/10.1126/science.abl5197,C. Domínguez Conde
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747284C$lung%20parenchyma,Lung,20,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747290B$lung%20parenchyma,Lung,23,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747292B$lung%20parenchyma,Lung,20,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747296C$lung%20parenchyma,Lung,28,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747298C$lung%20parenchyma,Lung,43,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747302C$lung%20parenchyma,Lung,21,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747356C$lung%20parenchyma,Lung,49,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747368C$lung%20parenchyma,Lung,48,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747390C$lung%20parenchyma,Lung,34,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D322$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D326$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D337$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D339$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D344$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D353$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D354$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D363$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D367$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D372$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_01$lung%20parenchyma,Lung,24,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_02$lung%20parenchyma,Lung,39,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_03$lung%20parenchyma,Lung,34,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_04$lung%20parenchyma,Lung,22,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_05$lung%20parenchyma,Lung,24,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_06$lung%20parenchyma,Lung,25,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
