tool,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,SMG mucous,https://purl.org/ccf/ASCTB-TEMP_smg-mucous,44,220
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,SMG serous (bronchial),https://purl.org/ccf/ASCTB-TEMP_smg-serous-bronchial-,31.6,158
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,SMG serous (nasal),https://purl.org/ccf/ASCTB-TEMP_smg-serous-nasal-,22.2,111
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,180,900
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,Smooth muscle FAM83D+,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-fam83d-,23.6,118
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,Subpleural fibroblasts,https://purl.org/ccf/ASCTB-TEMP_subpleural-fibroblasts,3,9
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,Suprabasal,https://purl.org/ccf/ASCTB-TEMP_suprabasal,11.8,59
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,T cells proliferating,https://purl.org/ccf/ASCTB-TEMP_t-cells-proliferating,6,18
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,Tuft,https://purl.org/ccf/ASCTB-TEMP_tuft,6.6,33
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,26.6,133
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,11.8,59
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,90,900
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,"dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001056,3,15
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,104.4,522
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,fibroblast of lung,http://purl.obolibrary.org/obo/CL_0002553,816,4080
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,mast cell,http://purl.obolibrary.org/obo/CL_0000097,111.2,556
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,24.4,122
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,90.8,454
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,725.8,3629
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,pericyte,http://purl.obolibrary.org/obo/CL_0000669,215.8,1079
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,144.2,721
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,pre-TB secretory,https://purl.org/ccf/ASCTB-TEMP_pre-tb-secretory,226.2,1131
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,1912.8,9564
celltypist,VHMLung,Inferior lingular bronchopulmonary segment,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,3068.4,15342
celltypist,VHMLung,Lateral segmental bronchus,AT0,https://purl.org/ccf/ASCTB-TEMP_at0,44.5,1602
celltypist,VHMLung,Lateral segmental bronchus,AT2 proliferating,https://purl.org/ccf/ASCTB-TEMP_at2-proliferating,13.5,486
celltypist,VHMLung,Lateral segmental bronchus,Alveolar Mph CCL3+,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-ccl3-,26,936
celltypist,VHMLung,Lateral segmental bronchus,Alveolar Mph MT-positive,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-mt-positive,8,192
celltypist,VHMLung,Lateral segmental bronchus,Alveolar Mph proliferating,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-proliferating,9.6,288
celltypist,VHMLung,Lateral segmental bronchus,B cell,http://purl.obolibrary.org/obo/CL_0000236,70.16666666666666666667,2526
celltypist,VHMLung,Lateral segmental bronchus,Basal resting,https://purl.org/ccf/ASCTB-TEMP_basal-resting,31.16666666666666666667,1122
celltypist,VHMLung,Lateral segmental bronchus,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,342.83333333333333333333,12342
celltypist,VHMLung,Lateral segmental bronchus,CD8 T cells,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cells,61.33333333333333333333,2208
celltypist,VHMLung,Lateral segmental bronchus,Club (nasal),https://purl.org/ccf/ASCTB-TEMP_club-nasal-,18.66666666666666666667,672
celltypist,VHMLung,Lateral segmental bronchus,Club (non-nasal),https://purl.org/ccf/ASCTB-TEMP_club-non-nasal-,15.66666666666666666667,564
celltypist,VHMLung,Lateral segmental bronchus,Deuterosomal,https://purl.org/ccf/ASCTB-TEMP_deuterosomal,5.16666666666666666667,186
celltypist,VHMLung,Lateral segmental bronchus,EC aerocyte capillary,https://purl.org/ccf/ASCTB-TEMP_ec-aerocyte-capillary,103.83333333333333333333,3738
celltypist,VHMLung,Lateral segmental bronchus,EC arterial,https://purl.org/ccf/ASCTB-TEMP_ec-arterial,73.33333333333333333333,2640
celltypist,VHMLung,Lateral segmental bronchus,EC general capillary,https://purl.org/ccf/ASCTB-TEMP_ec-general-capillary,76.5,2754
celltypist,VHMLung,Lateral segmental bronchus,EC venous pulmonary,https://purl.org/ccf/ASCTB-TEMP_ec-venous-pulmonary,22.5,810
celltypist,VHMLung,Lateral segmental bronchus,EC venous systemic,https://purl.org/ccf/ASCTB-TEMP_ec-venous-systemic,12.66666666666666666667,456
celltypist,VHMLung,Lateral segmental bronchus,Goblet (bronchial),https://purl.org/ccf/ASCTB-TEMP_goblet-bronchial-,1,24
celltypist,VHMLung,Lateral segmental bronchus,Goblet (nasal),https://purl.org/ccf/ASCTB-TEMP_goblet-nasal-,8.66666666666666666667,312
celltypist,VHMLung,Lateral segmental bronchus,Goblet (subsegmental),https://purl.org/ccf/ASCTB-TEMP_goblet-subsegmental-,39.33333333333333333333,1416
celltypist,VHMLung,Lateral segmental bronchus,Hematopoietic stem cells,https://purl.org/ccf/ASCTB-TEMP_hematopoietic-stem-cells,4.33333333333333333333,78
celltypist,VHMLung,Lateral segmental bronchus,Hillock-like,https://purl.org/ccf/ASCTB-TEMP_hillock-like,73.5,2646
celltypist,VHMLung,Lateral segmental bronchus,Interstitial Mph perivascular,https://purl.org/ccf/ASCTB-TEMP_interstitial-mph-perivascular,133.33333333333333333333,4800
celltypist,VHMLung,Lateral segmental bronchus,Ionocyte,https://purl.org/ccf/ASCTB-TEMP_ionocyte,1.5,18
celltypist,VHMLung,Lateral segmental bronchus,Lymphatic EC differentiating,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-differentiating,135.33333333333333333333,4872
celltypist,VHMLung,Lateral segmental bronchus,Lymphatic EC mature,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-mature,1.25,30
celltypist,VHMLung,Lateral segmental bronchus,Lymphatic EC proliferating,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-proliferating,1,6
celltypist,VHMLung,Lateral segmental bronchus,Mesothelium,https://purl.org/ccf/ASCTB-TEMP_mesothelium,3,72
celltypist,VHMLung,Lateral segmental bronchus,Monocyte-derived Mph,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-mph,390,14040
celltypist,VHMLung,Lateral segmental bronchus,Multiciliated (nasal),https://purl.org/ccf/ASCTB-TEMP_multiciliated-nasal-,31.83333333333333333333,1146
celltypist,VHMLung,Lateral segmental bronchus,Multiciliated (non-nasal),https://purl.org/ccf/ASCTB-TEMP_multiciliated-non-nasal-,102.5,3690
celltypist,VHMLung,Lateral segmental bronchus,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,10.8,324
celltypist,VHMLung,Lateral segmental bronchus,Peribronchial fibroblasts,https://purl.org/ccf/ASCTB-TEMP_peribronchial-fibroblasts,122.16666666666666666667,4398
celltypist,VHMLung,Lateral segmental bronchus,Plasmacytoid DCs,https://purl.org/ccf/ASCTB-TEMP_plasmacytoid-dcs,19,456
celltypist,VHMLung,Lateral segmental bronchus,SM activated stress response,https://purl.org/ccf/ASCTB-TEMP_sm-activated-stress-response,2,24
celltypist,VHMLung,Lateral segmental bronchus,SMG duct,https://purl.org/ccf/ASCTB-TEMP_smg-duct,10.33333333333333333333,372
celltypist,VHMLung,Lateral segmental bronchus,SMG mucous,https://purl.org/ccf/ASCTB-TEMP_smg-mucous,4,96
celltypist,VHMLung,Lateral segmental bronchus,SMG serous (bronchial),https://purl.org/ccf/ASCTB-TEMP_smg-serous-bronchial-,7.66666666666666666667,138
celltypist,VHMLung,Lateral segmental bronchus,SMG serous (nasal),https://purl.org/ccf/ASCTB-TEMP_smg-serous-nasal-,4,120
celltypist,VHMLung,Lateral segmental bronchus,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,72.16666666666666666667,2598
celltypist,VHMLung,Lateral segmental bronchus,Smooth muscle FAM83D+,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-fam83d-,7,126
celltypist,VHMLung,Lateral segmental bronchus,Subpleural fibroblasts,https://purl.org/ccf/ASCTB-TEMP_subpleural-fibroblasts,1,24
celltypist,VHMLung,Lateral segmental bronchus,Suprabasal,https://purl.org/ccf/ASCTB-TEMP_suprabasal,9,270
celltypist,VHMLung,Lateral segmental bronchus,T cells proliferating,https://purl.org/ccf/ASCTB-TEMP_t-cells-proliferating,5,120
celltypist,VHMLung,Lateral segmental bronchus,Tuft,https://purl.org/ccf/ASCTB-TEMP_tuft,8.33333333333333333333,150
celltypist,VHMLung,Lateral segmental bronchus,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,385.33333333333333333333,13872
celltypist,VHMLung,Lateral segmental bronchus,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,7.8,234
celltypist,VHMLung,Lateral segmental bronchus,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,34.27272727272727272727,2262
celltypist,VHMLung,Lateral segmental bronchus,"dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001056,9,270
celltypist,VHMLung,Lateral segmental bronchus,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,118.16666666666666666667,4254
celltypist,VHMLung,Lateral segmental bronchus,fibroblast of lung,http://purl.obolibrary.org/obo/CL_0002553,411.33333333333333333333,14808
celltypist,VHMLung,Lateral segmental bronchus,mast cell,http://purl.obolibrary.org/obo/CL_0000097,21.5,774
celltypist,VHMLung,Lateral segmental bronchus,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,57.4,1722
celltypist,VHMLung,Lateral segmental bronchus,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,57.33333333333333333333,2064
celltypist,VHMLung,Lateral segmental bronchus,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,257.83333333333333333333,9282
celltypist,VHMLung,Lateral segmental bronchus,pericyte,http://purl.obolibrary.org/obo/CL_0000669,84.83333333333333333333,3054
celltypist,VHMLung,Lateral segmental bronchus,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,20,720
celltypist,VHMLung,Lateral segmental bronchus,pre-TB secretory,https://purl.org/ccf/ASCTB-TEMP_pre-tb-secretory,162,5832
celltypist,VHMLung,Lateral segmental bronchus,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,519.83333333333333333333,18714
celltypist,VHMLung,Lateral segmental bronchus,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,845.83333333333333333333,30450
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,AT0,https://purl.org/ccf/ASCTB-TEMP_at0,5.18181818181818181818,57
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,AT2 proliferating,https://purl.org/ccf/ASCTB-TEMP_at2-proliferating,24.69230769230769230769,321
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Alveolar Mph CCL3+,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-ccl3-,14.09090909090909090909,155
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Alveolar Mph MT-positive,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-mt-positive,5.81818181818181818182,64
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Alveolar Mph proliferating,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-proliferating,14.72727272727272727273,162
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,B cell,http://purl.obolibrary.org/obo/CL_0000236,72.61538461538461538462,944
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Basal resting,https://purl.org/ccf/ASCTB-TEMP_basal-resting,3934.07692307692307692308,51143
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,1500,19500
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,CD8 T cells,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cells,176.15384615384615384615,2290
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Club (nasal),https://purl.org/ccf/ASCTB-TEMP_club-nasal-,938.61538461538461538462,12202
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Club (non-nasal),https://purl.org/ccf/ASCTB-TEMP_club-non-nasal-,39.61538461538461538462,515
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Deuterosomal,https://purl.org/ccf/ASCTB-TEMP_deuterosomal,10.92307692307692307692,142
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,EC aerocyte capillary,https://purl.org/ccf/ASCTB-TEMP_ec-aerocyte-capillary,242,3146
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,EC arterial,https://purl.org/ccf/ASCTB-TEMP_ec-arterial,386.84615384615384615385,5029
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,EC general capillary,https://purl.org/ccf/ASCTB-TEMP_ec-general-capillary,1568.53846153846153846154,20391
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,EC venous pulmonary,https://purl.org/ccf/ASCTB-TEMP_ec-venous-pulmonary,114.53846153846153846154,1489
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,EC venous systemic,https://purl.org/ccf/ASCTB-TEMP_ec-venous-systemic,109.69230769230769230769,1426
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Goblet (bronchial),https://purl.org/ccf/ASCTB-TEMP_goblet-bronchial-,4,28
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Goblet (nasal),https://purl.org/ccf/ASCTB-TEMP_goblet-nasal-,11,121
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Goblet (subsegmental),https://purl.org/ccf/ASCTB-TEMP_goblet-subsegmental-,356.23076923076923076923,4631
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Hematopoietic stem cells,https://purl.org/ccf/ASCTB-TEMP_hematopoietic-stem-cells,5.11111111111111111111,46
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Hillock-like,https://purl.org/ccf/ASCTB-TEMP_hillock-like,141.53846153846153846154,1840
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Interstitial Mph perivascular,https://purl.org/ccf/ASCTB-TEMP_interstitial-mph-perivascular,41,533
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Ionocyte,https://purl.org/ccf/ASCTB-TEMP_ionocyte,6.63636363636363636364,73
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Lymphatic EC differentiating,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-differentiating,360.30769230769230769231,4684
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Lymphatic EC mature,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-mature,2.2,11
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Lymphatic EC proliferating,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-proliferating,6.54545454545454545455,72
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Mesothelium,https://purl.org/ccf/ASCTB-TEMP_mesothelium,9.09090909090909090909,100
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Monocyte-derived Mph,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-mph,176.23076923076923076923,2291
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Multiciliated (nasal),https://purl.org/ccf/ASCTB-TEMP_multiciliated-nasal-,45.38461538461538461538,590
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Multiciliated (non-nasal),https://purl.org/ccf/ASCTB-TEMP_multiciliated-non-nasal-,1018.61538461538461538462,13242
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,66.72727272727272727273,734
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Peribronchial fibroblasts,https://purl.org/ccf/ASCTB-TEMP_peribronchial-fibroblasts,66.84615384615384615385,869
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Plasmacytoid DCs,https://purl.org/ccf/ASCTB-TEMP_plasmacytoid-dcs,11.46153846153846153846,149
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,SM activated stress response,https://purl.org/ccf/ASCTB-TEMP_sm-activated-stress-response,4.4,44
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,SMG duct,https://purl.org/ccf/ASCTB-TEMP_smg-duct,21.09090909090909090909,232
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,SMG mucous,https://purl.org/ccf/ASCTB-TEMP_smg-mucous,28.90909090909090909091,318
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,SMG serous (bronchial),https://purl.org/ccf/ASCTB-TEMP_smg-serous-bronchial-,51.07692307692307692308,664
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,SMG serous (nasal),https://purl.org/ccf/ASCTB-TEMP_smg-serous-nasal-,15.30769230769230769231,199
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,202.46153846153846153846,2632
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Smooth muscle FAM83D+,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-fam83d-,47.90909090909090909091,527
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Subpleural fibroblasts,https://purl.org/ccf/ASCTB-TEMP_subpleural-fibroblasts,2.57142857142857142857,18
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Suprabasal,https://purl.org/ccf/ASCTB-TEMP_suprabasal,8.76923076923076923077,114
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,T cells proliferating,https://purl.org/ccf/ASCTB-TEMP_t-cells-proliferating,4.90909090909090909091,54
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,Tuft,https://purl.org/ccf/ASCTB-TEMP_tuft,7,77
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,77.61538461538461538462,1009
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,34.81818181818181818182,383
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,54.33333333333333333333,1304
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,"dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001056,4.81818181818181818182,53
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,62.69230769230769230769,815
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,fibroblast of lung,http://purl.obolibrary.org/obo/CL_0002553,551.69230769230769230769,7172
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,mast cell,http://purl.obolibrary.org/obo/CL_0000097,81.38461538461538461538,1058
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,24.09090909090909090909,265
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,101.23076923076923076923,1316
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,644.07692307692307692308,8373
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,pericyte,http://purl.obolibrary.org/obo/CL_0000669,143.15384615384615384615,1861
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,231.76923076923076923077,3013
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,pre-TB secretory,https://purl.org/ccf/ASCTB-TEMP_pre-tb-secretory,133.38461538461538461538,1734
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,1080.38461538461538461538,14045
celltypist,VHMLung,Left Anterior Bronchopulmonary Segment,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,1434.84615384615384615385,18653
celltypist,VHMLung,Left anterior segmental bronchus,AT0,https://purl.org/ccf/ASCTB-TEMP_at0,5.4,27
celltypist,VHMLung,Left anterior segmental bronchus,AT2 proliferating,https://purl.org/ccf/ASCTB-TEMP_at2-proliferating,16.42857142857142857143,115
celltypist,VHMLung,Left anterior segmental bronchus,Alveolar Mph CCL3+,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-ccl3-,6.2,31
celltypist,VHMLung,Left anterior segmental bronchus,Alveolar Mph MT-positive,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-mt-positive,5.6,28
celltypist,VHMLung,Left anterior segmental bronchus,Alveolar Mph proliferating,https://purl.org/ccf/ASCTB-TEMP_alveolar-mph-proliferating,10,50
celltypist,VHMLung,Left anterior segmental bronchus,B cell,http://purl.obolibrary.org/obo/CL_0000236,72.57142857142857142857,508
celltypist,VHMLung,Left anterior segmental bronchus,Basal resting,https://purl.org/ccf/ASCTB-TEMP_basal-resting,7173.85714285714285714286,50217
celltypist,VHMLung,Left anterior segmental bronchus,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,2136.85714285714285714286,14958
celltypist,VHMLung,Left anterior segmental bronchus,CD8 T cells,https://purl.org/ccf/ASCTB-TEMP_cd8-t-cells,136,952
celltypist,VHMLung,Left anterior segmental bronchus,Club (nasal),https://purl.org/ccf/ASCTB-TEMP_club-nasal-,1685.71428571428571428571,11800
celltypist,VHMLung,Left anterior segmental bronchus,Club (non-nasal),https://purl.org/ccf/ASCTB-TEMP_club-non-nasal-,32.14285714285714285714,225
celltypist,VHMLung,Left anterior segmental bronchus,Deuterosomal,https://purl.org/ccf/ASCTB-TEMP_deuterosomal,9.71428571428571428571,68
celltypist,VHMLung,Left anterior segmental bronchus,EC aerocyte capillary,https://purl.org/ccf/ASCTB-TEMP_ec-aerocyte-capillary,278.28571428571428571429,1948
celltypist,VHMLung,Left anterior segmental bronchus,EC arterial,https://purl.org/ccf/ASCTB-TEMP_ec-arterial,157.85714285714285714286,1105
celltypist,VHMLung,Left anterior segmental bronchus,EC general capillary,https://purl.org/ccf/ASCTB-TEMP_ec-general-capillary,1974.28571428571428571429,13820
celltypist,VHMLung,Left anterior segmental bronchus,EC venous pulmonary,https://purl.org/ccf/ASCTB-TEMP_ec-venous-pulmonary,76.14285714285714285714,533
celltypist,VHMLung,Left anterior segmental bronchus,EC venous systemic,https://purl.org/ccf/ASCTB-TEMP_ec-venous-systemic,74,518
celltypist,VHMLung,Left anterior segmental bronchus,Goblet (bronchial),https://purl.org/ccf/ASCTB-TEMP_goblet-bronchial-,4,20
celltypist,VHMLung,Left anterior segmental bronchus,Goblet (nasal),https://purl.org/ccf/ASCTB-TEMP_goblet-nasal-,13,65
celltypist,VHMLung,Left anterior segmental bronchus,Goblet (subsegmental),https://purl.org/ccf/ASCTB-TEMP_goblet-subsegmental-,466.42857142857142857143,3265
celltypist,VHMLung,Left anterior segmental bronchus,Hematopoietic stem cells,https://purl.org/ccf/ASCTB-TEMP_hematopoietic-stem-cells,6.8,34
celltypist,VHMLung,Left anterior segmental bronchus,Hillock-like,https://purl.org/ccf/ASCTB-TEMP_hillock-like,100,700
celltypist,VHMLung,Left anterior segmental bronchus,Interstitial Mph perivascular,https://purl.org/ccf/ASCTB-TEMP_interstitial-mph-perivascular,15.57142857142857142857,109
celltypist,VHMLung,Left anterior segmental bronchus,Ionocyte,https://purl.org/ccf/ASCTB-TEMP_ionocyte,3.4,17
celltypist,VHMLung,Left anterior segmental bronchus,Lymphatic EC differentiating,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-differentiating,99.71428571428571428571,698
celltypist,VHMLung,Left anterior segmental bronchus,Lymphatic EC mature,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-mature,2.2,11
celltypist,VHMLung,Left anterior segmental bronchus,Lymphatic EC proliferating,https://purl.org/ccf/ASCTB-TEMP_lymphatic-ec-proliferating,8.8,44
celltypist,VHMLung,Left anterior segmental bronchus,Mesothelium,https://purl.org/ccf/ASCTB-TEMP_mesothelium,7.2,36
celltypist,VHMLung,Left anterior segmental bronchus,Monocyte-derived Mph,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-mph,108.14285714285714285714,757
celltypist,VHMLung,Left anterior segmental bronchus,Multiciliated (nasal),https://purl.org/ccf/ASCTB-TEMP_multiciliated-nasal-,35.14285714285714285714,246
celltypist,VHMLung,Left anterior segmental bronchus,Multiciliated (non-nasal),https://purl.org/ccf/ASCTB-TEMP_multiciliated-non-nasal-,1654.85714285714285714286,11584
celltypist,VHMLung,Left anterior segmental bronchus,Neuroendocrine,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,82.4,412
celltypist,VHMLung,Left anterior segmental bronchus,Peribronchial fibroblasts,https://purl.org/ccf/ASCTB-TEMP_peribronchial-fibroblasts,33.28571428571428571429,233
celltypist,VHMLung,Left anterior segmental bronchus,Plasmacytoid DCs,https://purl.org/ccf/ASCTB-TEMP_plasmacytoid-dcs,5,35
celltypist,VHMLung,Left anterior segmental bronchus,SM activated stress response,https://purl.org/ccf/ASCTB-TEMP_sm-activated-stress-response,6.5,26
celltypist,VHMLung,Left anterior segmental bronchus,SMG duct,https://purl.org/ccf/ASCTB-TEMP_smg-duct,5.6,28
celltypist,VHMLung,Left anterior segmental bronchus,SMG mucous,https://purl.org/ccf/ASCTB-TEMP_smg-mucous,30.8,154
celltypist,VHMLung,Left anterior segmental bronchus,SMG serous (bronchial),https://purl.org/ccf/ASCTB-TEMP_smg-serous-bronchial-,22.85714285714285714286,160
celltypist,VHMLung,Left anterior segmental bronchus,SMG serous (nasal),https://purl.org/ccf/ASCTB-TEMP_smg-serous-nasal-,19.57142857142857142857,137
celltypist,VHMLung,Left anterior segmental bronchus,Smooth muscle,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,123,861
celltypist,VHMLung,Left anterior segmental bronchus,Smooth muscle FAM83D+,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-fam83d-,33.4,167
celltypist,VHMLung,Left anterior segmental bronchus,Subpleural fibroblasts,https://purl.org/ccf/ASCTB-TEMP_subpleural-fibroblasts,4,4
celltypist,VHMLung,Left anterior segmental bronchus,Suprabasal,https://purl.org/ccf/ASCTB-TEMP_suprabasal,8.85714285714285714286,62
