dataset,modality,sex,organ,side,organ_id,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#84_84$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#850_851$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#851_852$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#852_853$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#853_854$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,27,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#854_855$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#855_856$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#856_857$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#857_858$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#858_859$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#859_860$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#85_85$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#860_861$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#861_862$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#862_863$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#863_864$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#864_865$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#865_866$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#866_867$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#867_868$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,27,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#868_869$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#869_870$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#86_86$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#870_871$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#871_872$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#872_873$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#873_874$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#874_875$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#875_876$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#876_877$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#877_878$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#878_879$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,27,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#879_880$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#87_87$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#880_881$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#881_882$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#882_883$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#883_884$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#884_885$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#885_886$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#886_887$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#887_888$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#888_889$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,20,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#889_890$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#88_88$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,19,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#890_891$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#891_892$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#892_893$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#893_894$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#894_895$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#896_897$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#898_899$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#899_900$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#89_89$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#8_8$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#900_901$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#901_902$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#902_903$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,27,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#903_904$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#904_905$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#905_906$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#906_907$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#907_908$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,21,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#908_909$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#909_910$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#90_90$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,29,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#910_911$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#911_912$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#912_913$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#914_915$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,25,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#915_916$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#916_917$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,28,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#917_918$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,23,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#918_919$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,18,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#91_91$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,24,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#920_921$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#921_922$blood,sc_bulk,female,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,22,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
https://api.cellxgene.cziscience.com/dp/v1/collections/dde06e0f-ab3b-46be-96a2-a8082383c4a1#922_923$blood,sc_bulk,male,blood,,http://purl.obolibrary.org/obo/UBERON_0000178,26,false,true,false,true,false,CxG,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,https://doi.org/10.1126/science.abf3041,Seyhan Yazar
